"Start Time (UTC)","End Time (UTC)","Duration (min)","Min (km)","Max (km)","Conjunction Type","Conjunction Between"
"2020-03-09  05:29","2020-03-09  05:29","1","401","401","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-03-09  22:36","2020-03-09  22:37","2","315","439","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-10  00:09","2020-03-10  00:10","2","387","431","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-03-10  01:12","2020-03-10  01:13","2","172","322","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-03-10  01:40","2020-03-10  01:41","2","153","306","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-03-10  01:42","2020-03-10  01:43","2","400","431","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-03-10  01:44","2020-03-10  01:45","2","325","349","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-03-10  01:44","2020-03-10  01:45","2","325","349","nbtrace","REGO RANK and ELFIN-B"
"2020-03-10  02:43","2020-03-10  02:45","3","215","499","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2020-03-10  02:43","2020-03-10  02:45","3","215","499","nbtrace","TREx RGB PINA and ELFIN-A"
"2020-03-10  02:44","2020-03-10  02:46","3","112","497","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-03-10  02:45","2020-03-10  02:46","2","361","451","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-03-10  02:45","2020-03-10  02:46","2","361","451","nbtrace","REGO GILL and ELFIN-A"
"2020-03-10  02:45","2020-03-10  02:46","2","361","451","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-03-10  02:46","2020-03-10  02:47","2","229","324","nbtrace","TREx NIR RABB and ELFIN-A"
"2020-03-10  02:46","2020-03-10  02:47","2","229","324","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-03-10  02:46","2020-03-10  02:47","2","229","324","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-03-10  02:49","2020-03-10  02:49","1","440","440","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-03-10  02:49","2020-03-10  02:49","1","440","440","nbtrace","REGO TALO and ELFIN-A"
"2020-03-10  02:50","2020-03-10  02:51","2","417","458","nbtrace","REGO RESU and ELFIN-A"
"2020-03-10  03:14","2020-03-10  03:15","2","90","329","nbtrace","REGO LUCK and ELFIN-B"
"2020-03-10  03:14","2020-03-10  03:15","2","90","329","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-03-10  03:14","2020-03-10  03:15","2","90","329","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-03-10  03:15","2020-03-10  03:16","2","471","484","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-03-10  03:16","2020-03-10  03:16","1","383","383","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-03-10  03:16","2020-03-10  03:17","2","326","383","nbtrace","TREx NIR RABB and ELFIN-B"
"2020-03-10  03:16","2020-03-10  03:17","2","326","383","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-03-10  03:16","2020-03-10  03:17","2","326","383","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-03-10  03:17","2020-03-10  03:18","2","186","361","nbtrace","THEMIS-ASI FSMI and ELFIN-B"
"2020-03-10  03:17","2020-03-10  03:18","2","186","361","nbtrace","REGO FSMI and ELFIN-B"
"2020-03-10  03:17","2020-03-10  03:18","2","186","361","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-03-10  04:20","2020-03-10  04:21","2","215","353","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-03-10  04:20","2020-03-10  04:21","2","215","353","nbtrace","REGO FSIM and ELFIN-A"
"2020-03-10  04:23","2020-03-10  04:24","2","238","258","nbtrace","REGO SACH and ELFIN-A"
"2020-03-10  04:50","2020-03-10  04:52","3","147","472","nbtrace","THEMIS-ASI WHIT and ELFIN-B"
"2020-03-10  04:52","2020-03-10  04:54","3","61","447","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-03-10  04:54","2020-03-10  04:54","1","410","410","nbtrace","REGO SACH and ELFIN-B"
"2020-03-10  05:54","2020-03-10  05:55","2","239","283","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-03-10  23:03","2020-03-10  23:04","2","207","229","nbtrace","THEMIS-ASI NRSQ and ELFIN-A"
"2020-03-10  23:34","2020-03-10  23:34","1","498","498","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-11  00:36","2020-03-11  00:37","2","150","277","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-03-11  01:06","2020-03-11  01:07","2","246","269","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-03-11  02:08","2020-03-11  02:08","1","376","376","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2020-03-11  02:08","2020-03-11  02:08","1","376","376","nbtrace","TREx RGB PINA and ELFIN-A"
"2020-03-11  02:09","2020-03-11  02:10","2","252","290","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-03-11  02:09","2020-03-11  02:10","2","252","290","nbtrace","REGO GILL and ELFIN-A"
"2020-03-11  02:09","2020-03-11  02:10","2","252","290","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-03-11  02:11","2020-03-11  02:12","2","113","345","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-03-11  02:11","2020-03-11  02:12","2","113","345","nbtrace","REGO RANK and ELFIN-A"
"2020-03-11  02:12","2020-03-11  02:14","3","106","443","nbtrace","REGO TALO and ELFIN-A"
"2020-03-11  02:38","2020-03-11  02:39","2","230","328","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-03-11  02:38","2020-03-11  02:39","2","230","328","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-03-11  02:39","2020-03-11  02:40","2","212","263","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:40","1","313","313","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:40","1","313","313","nbtrace","REGO GILL and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:41","2","259","324","nbtrace","TREx NIR RABB and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:41","2","259","324","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:40","1","313","313","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-03-11  02:40","2020-03-11  02:41","2","259","324","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-03-11  02:42","2020-03-11  02:42","1","495","495","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-03-11  02:42","2020-03-11  02:42","1","495","495","nbtrace","REGO RANK and ELFIN-B"
"2020-03-11  02:43","2020-03-11  02:44","2","457","468","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-03-11  02:43","2020-03-11  02:44","2","457","468","nbtrace","REGO TALO and ELFIN-B"
"2020-03-11  02:45","2020-03-11  02:45","1","374","374","nbtrace","REGO RESU and ELFIN-B"
"2020-03-11  03:42","2020-03-11  03:43","2","190","239","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-03-11  03:42","2020-03-11  03:42","1","484","484","nbtrace","REGO LUCK and ELFIN-A"
"2020-03-11  03:42","2020-03-11  03:42","1","484","484","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-03-11  03:42","2020-03-11  03:42","1","484","484","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-03-11  03:43","2020-03-11  03:45","3","214","478","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2020-03-11  03:43","2020-03-11  03:45","3","214","478","nbtrace","REGO FSMI and ELFIN-A"
"2020-03-11  03:43","2020-03-11  03:45","3","214","478","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-03-11  03:44","2020-03-11  03:45","2","303","360","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-03-11  03:44","2020-03-11  03:45","2","303","360","nbtrace","REGO FSIM and ELFIN-A"
"2020-03-11  04:14","2020-03-11  04:16","3","159","453","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-03-11  04:14","2020-03-11  04:16","3","159","453","nbtrace","REGO FSIM and ELFIN-B"
"2020-03-11  04:17","2020-03-11  04:18","2","162","329","nbtrace","REGO SACH and ELFIN-B"
"2020-03-11  05:17","2020-03-11  05:18","2","266","356","nbtrace","THEMIS-ASI WHIT and ELFIN-A"
"2020-03-11  05:18","2020-03-11  05:19","2","307","393","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-03-11  05:19","2020-03-11  05:20","2","352","455","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-03-11  05:48","2020-03-11  05:49","2","183","321","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-03-11  22:27","2020-03-11  22:28","2","424","455","nbtrace","THEMIS-ASI NRSQ and ELFIN-A"
"2020-03-11  22:57","2020-03-11  22:59","3","63","464","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-12  00:00","2020-03-12  00:00","1","454","454","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-03-12  00:30","2020-03-12  00:31","2","121","298","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-03-12  01:31","2020-03-12  01:32","2","135","284","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-03-12  01:33","2020-03-12  01:34","2","270","432","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-03-12  01:35","2020-03-12  01:35","1","344","344","nbtrace","REGO RANK and ELFIN-A"
"2020-03-12  02:02","2020-03-12  02:03","2","435","479","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-03-12  02:02","2020-03-12  02:03","2","435","479","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-03-12  02:03","2020-03-12  02:05","3","198","485","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-03-12  02:03","2020-03-12  02:05","3","198","485","nbtrace","REGO GILL and ELFIN-B"
"2020-03-12  02:03","2020-03-12  02:05","3","198","485","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-03-12  02:03","2020-03-12  02:05","3","198","485","nbtrace","TREx Blue GILL and ELFIN-B"
"2020-03-12  02:03","2020-03-12  02:05","3","198","485","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-03-12  02:05","2020-03-12  02:06","2","185","249","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-03-12  02:05","2020-03-12  02:06","2","185","249","nbtrace","REGO RANK and ELFIN-B"
"2020-03-12  02:07","2020-03-12  02:08","2","176","285","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-03-12  02:07","2020-03-12  02:08","2","176","285","nbtrace","REGO TALO and ELFIN-B"
"2020-03-12  03:05","2020-03-12  03:06","2","216","282","nbtrace","REGO LUCK and ELFIN-A"
"2020-03-12  03:05","2020-03-12  03:06","2","216","282","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-03-12  03:05","2020-03-12  03:06","2","216","282","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-03-12  03:06","2020-03-12  03:06","1","325","325","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","255","433","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","255","433","nbtrace","REGO FSMI and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","209","380","nbtrace","TREx NIR RABB and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","255","433","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","209","380","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-03-12  03:07","2020-03-12  03:08","2","209","380","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-03-12  03:36","2020-03-12  03:38","3","33","439","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-03-12  03:36","2020-03-12  03:36","1","420","420","nbtrace","REGO LUCK and ELFIN-B"
"2020-03-12  03:36","2020-03-12  03:36","1","420","420","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-03-12  03:36","2020-03-12  03:36","1","420","420","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-03-12  03:38","2020-03-12  03:39","2","244","328","nbtrace","THEMIS-ASI FSMI and ELFIN-B"
"2020-03-12  03:38","2020-03-12  03:39","2","244","328","nbtrace","REGO FSMI and ELFIN-B"
"2020-03-12  03:38","2020-03-12  03:39","2","244","328","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-03-12  03:39","2020-03-12  03:39","1","276","276","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-03-12  03:39","2020-03-12  03:39","1","276","276","nbtrace","REGO FSIM and ELFIN-B"
"2020-03-12  04:41","2020-03-12  04:42","2","301","323","nbtrace","THEMIS-ASI WHIT and ELFIN-A"
"2020-03-12  04:43","2020-03-12  04:44","2","193","227","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-03-12  04:44","2020-03-12  04:45","2","388","427","nbtrace","REGO SACH and ELFIN-A"
"2020-03-12  05:11","2020-03-12  05:13","3","205","484","nbtrace","THEMIS-ASI WHIT and ELFIN-B"
"2020-03-12  05:12","2020-03-12  05:13","2","317","425","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-03-12  05:14","2020-03-12  05:15","2","323","483","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-03-12  22:22","2020-03-12  22:22","1","408","408","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-12  23:24","2020-03-12  23:25","2","450","467","nbtrace","THEMIS-ASI NRSQ and ELFIN-A"
"2020-03-12  23:55","2020-03-12  23:55","1","476","476","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-03-13  00:56","2020-03-13  00:58","3","249","492","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-03-13  00:57","2020-03-13  00:57","1","429","429","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-03-13  01:25","2020-03-13  01:27","3","88","490","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-03-13  01:27","2020-03-13  01:28","2","273","368","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-03-13  02:28","2020-03-13  02:29","2","104","340","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2020-03-13  02:28","2020-03-13  02:29","2","104","340","nbtrace","TREx RGB PINA and ELFIN-A"
"2020-03-13  02:29","2020-03-13  02:30","2","222","437","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-03-13  02:30","2020-03-13  02:31","2","273","324","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-03-13  02:30","2020-03-13  02:31","2","273","324","nbtrace","REGO GILL and ELFIN-A"
"2020-03-13  02:30","2020-03-13  02:31","2","273","324","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-03-13  02:30","2020-03-13  02:31","2","273","324","nbtrace","TREx Blue GILL and ELFIN-A"
"2020-03-13  02:30","2020-03-13  02:31","2","273","324","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-03-13  02:31","2020-03-13  02:32","2","297","484","nbtrace","TREx NIR RABB and ELFIN-A"
"2020-03-13  02:31","2020-03-13  02:32","2","297","484","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-03-13  02:31","2020-03-13  02:32","2","297","484","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-03-13  02:32","2020-03-13  02:32","1","396","396","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-03-13  02:32","2020-03-13  02:32","1","396","396","nbtrace","REGO RANK and ELFIN-A"
"2020-03-13  02:34","2020-03-13  02:34","1","351","351","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-03-13  02:34","2020-03-13  02:34","1","351","351","nbtrace","REGO TALO and ELFIN-A"
"2020-03-13  02:59","2020-03-13  03:01","3","163","476","nbtrace","REGO LUCK and ELFIN-B"
"2020-03-13  02:59","2020-03-13  03:01","3","163","476","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-03-13  02:59","2020-03-13  03:01","3","163","476","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-03-13  03:00","2020-03-13  03:01","2","351","381","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-03-13  03:01","2020-03-13  03:02","2","203","346","nbtrace","TREx NIR RABB and ELFIN-B"
"2020-03-13  03:01","2020-03-13  03:02","2","203","346","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-03-13  03:01","2020-03-13  03:02","2","203","346","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-03-13  03:02","2020-03-13  03:03","2","309","377","nbtrace","THEMIS-ASI FSMI and ELFIN-B"
"2020-03-13  03:02","2020-03-13  03:03","2","309","377","nbtrace","REGO FSMI and ELFIN-B"
"2020-03-13  03:02","2020-03-13  03:03","2","309","377","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-03-13  04:03","2020-03-13  04:03","1","492","492","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-03-13  04:05","2020-03-13  04:06","2","196","247","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-03-13  04:05","2020-03-13  04:06","2","196","247","nbtrace","REGO FSIM and ELFIN-A"
"2020-03-13  04:36","2020-03-13  04:37","2","253","465","nbtrace","THEMIS-ASI WHIT and ELFIN-B"
"2020-03-13  04:39","2020-03-13  04:39","1","336","336","nbtrace","REGO SACH and ELFIN-B"
"2020-03-13  05:38","2020-03-13  05:40","3","77","478","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-03-13  06:10","2020-03-13  06:10","1","470","470","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-03-13  22:48","2020-03-13  22:49","2","106","325","nbtrace","THEMIS-ASI NRSQ and ELFIN-A"
"2020-03-13  23:19","2020-03-13  23:19","1","391","391","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-14  00:20","2020-03-14  00:22","3","80","441","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-03-14  00:51","2020-03-14  00:52","2","306","384","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-03-14  00:52","2020-03-14  00:52","1","397","397","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-03-14  01:52","2020-03-14  01:52","1","435","435","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-03-14  01:54","2020-03-14  01:55","2","320","424","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-03-14  01:54","2020-03-14  01:55","2","320","424","nbtrace","REGO GILL and ELFIN-A"
"2020-03-14  01:54","2020-03-14  01:55","2","320","424","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-03-14  01:54","2020-03-14  01:55","2","320","424","nbtrace","TREx Blue GILL and ELFIN-A"
"2020-03-14  01:54","2020-03-14  01:55","2","320","424","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-03-14  01:55","2020-03-14  01:57","3","52","464","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-03-14  01:55","2020-03-14  01:57","3","52","464","nbtrace","REGO RANK and ELFIN-A"
"2020-03-14  02:23","2020-03-14  02:24","2","190","234","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-03-14  02:23","2020-03-14  02:24","2","190","234","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:26","3","192","478","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:25","2","304","334","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:26","3","192","478","nbtrace","REGO GILL and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:26","3","192","478","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:26","3","192","478","nbtrace","TREx Blue GILL and ELFIN-B"
"2020-03-14  02:24","2020-03-14  02:26","3","192","478","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-03-14  02:25","2020-03-14  02:26","2","334","440","nbtrace","TREx NIR RABB and ELFIN-B"
"2020-03-14  02:25","2020-03-14  02:26","2","334","440","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-03-14  02:25","2020-03-14  02:26","2","334","440","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-03-14  02:26","2020-03-14  02:27","2","390","490","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-03-14  02:26","2020-03-14  02:27","2","390","490","nbtrace","REGO RANK and ELFIN-B"
"2020-03-14  02:28","2020-03-14  02:29","2","385","406","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-03-14  02:28","2020-03-14  02:29","2","385","406","nbtrace","REGO TALO and ELFIN-B"
"2020-03-14  03:26","2020-03-14  03:27","2","318","436","nbtrace","REGO LUCK and ELFIN-A"
"2020-03-14  03:26","2020-03-14  03:27","2","318","436","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-03-14  03:26","2020-03-14  03:27","2","318","436","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-03-14  03:27","2020-03-14  03:28","2","139","317","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-03-14  03:28","2020-03-14  03:29","2","170","296","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2020-03-14  03:28","2020-03-14  03:29","2","170","296","nbtrace","REGO FSMI and ELFIN-A"
"2020-03-14  03:28","2020-03-14  03:29","2","170","296","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-03-14  03:58","2020-03-14  03:58","1","436","436","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-03-14  03:59","2020-03-14  04:01","3","65","457","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-03-14  03:59","2020-03-14  04:01","3","65","457","nbtrace","REGO FSIM and ELFIN-B"
"2020-03-14  05:02","2020-03-14  05:03","2","184","291","nbtrace","THEMIS-ASI WHIT and ELFIN-A"
"2020-03-14  05:04","2020-03-14  05:05","2","303","348","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-03-14  05:33","2020-03-14  05:35","3","87","499","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-03-14  22:42","2020-03-14  22:44","3","65","429","nbtrace","THEMIS-ASI NRSQ and ELFIN-B"
"2020-03-15  00:15","2020-03-15  00:16","2","125","349","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-03-15  01:15","2020-03-15  01:17","3","175","455","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-03-15  01:17","2020-03-15  01:18","2","148","374","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-03-15  01:47","2020-03-15  01:47","1","406","406","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-03-15  01:49","2020-03-15  01:49","1","317","317","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-03-15  01:49","2020-03-15  01:49","1","317","317","nbtrace","REGO GILL and ELFIN-B"
"2020-03-15  01:49","2020-03-15  01:49","1","317","317","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-03-15  01:49","2020-03-15  01:49","1","317","317","nbtrace","TREx Blue GILL and ELFIN-B"
"2020-03-15  01:49","2020-03-15  01:49","1","317","317","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-03-15  01:50","2020-03-15  01:51","2","146","284","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-03-15  01:50","2020-03-15  01:51","2","146","284","nbtrace","REGO RANK and ELFIN-B"
"2020-03-15  02:50","2020-03-15  02:51","2","220","354","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-03-15  02:50","2020-03-15  02:51","2","282","464","nbtrace","REGO LUCK and ELFIN-A"
"2020-03-15  02:50","2020-03-15  02:51","2","282","464","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-03-15  02:50","2020-03-15  02:51","2","282","464","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-03-15  02:51","2020-03-15  02:53","3","82","470","nbtrace","TREx NIR RABB and ELFIN-A"
"2020-03-15  02:51","2020-03-15  02:53","3","82","470","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-03-15  02:51","2020-03-15  02:53","3","82","470","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-03-15  02:52","2020-03-15  02:53","2","406","429","nbtrace","THEMIS-ASI FSMI and ELFIN-A"
"2020-03-15  03:21","2020-03-15  03:23","3","104","448","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-03-15  03:21","2020-03-15  03:22","2","280","495","nbtrace","REGO LUCK and ELFIN-B"
"2020-03-15  03:21","2020-03-15  03:22","2","280","495","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
